Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month.1,High 1 month - Currency.1,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day.1,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,marketCapType,pre_market_change_pct_threshold,float_shares_outstanding_threshold,pre_market_gap_percentage_threshold,pre_market_vwap_drawdown_threshold,PM_Volume_Ratio,Volume_Acceleration
CIMN,Chimera Investment Corporation 9.000% Senior Notes due 2029,Real estate investment trusts,Finance,NYSE,,1238562068.0,USD,25.73,USD,26.65,USD,0.9199999999999982,USD,3.5755926933540545,3.5755926933540545,78847930.4928,8752,8752.0,100,8693.1,11646.433333333332,15379.544444444444,0.4097560975609772,0.3744670852857628,0.4455410528846997,25.695000000000004,15.039747486555996,1.3655313329049057,1.0487968555267952,0.18030079,-0.41496608,-0.41496608,5.938242280285036,3.933136676499508,3.1811674884682675,2.69432843863667,1.646090534979424,1.288782816229117,0.7165038676528711,0.120195179832699,,25.84,USD,25.85,USD,25.85,USD,25.85,USD,25.85,USD,25.73,USD,25.73,USD,25.73,USD,25.73,USD,25.73,USD,25.73,USD,25.73,USD,25.73,USD,25.84,USD,18435153.8461538,USD,25.660019999999996,25.65203750000001,25.660259999999973,25.659723076922937,25.709881030975215,25.659014999999975,25.608148969024736,25.740201739343153,25.64393500000001,25.547668260656867,US16934Q8859,1.0487968555267952,,,,,,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.011503376240926712,1.2363815142576204
SEZL,Sezzle Inc.,Packaged software,Technology services,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",1237108257.84,USD,220.92,USD,224.45,USD,3.530000000000001,USD,1.597863479992758,1.597863479992758,3151260.57649,56508,56508.0,400,98805.8,87445.96666666666,98477.55555555556,6.9436038921140435,7.113673088092602,7.767461952303946,221.7894,31.49072041508681,0.4748943840477665,0.5531198886477693,3.1548789,9.040442,9.040442,0.5608524957936063,3.8114754098360657,3.346938775510204,1.4607903993378852,0.5049710321150133,0.2196058914101746,0.2962123763740469,0.1250827864410861,1.0339968243729667,232.02,USD,232.02,USD,232.02,USD,232.02,USD,232.02,USD,222.3631,USD,222.3631,USD,222.3631,USD,222.3631,USD,222.3631,USD,226.301,USD,227.99,USD,227.99,USD,232.02,USD,573225.798561151,USD,221.5886399999999,221.41489999999988,221.36320000000032,222.43353846153855,226.11341920425377,222.83176000000023,219.55010079574672,226.3706623491157,223.2078000000002,220.04493765088472,US78435P1057,0.5531198886477693,2024-08-07,2024-11-07,Strong buy,174.0,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.004048345340050888,1.1387944822071172
ACMR,"ACM Research, Inc.",Industrial machinery,Producer manufacturing,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Computer, Mini-Russell 2000",1230050553.0,USD,19.69,USD,19.81,USD,0.0999999999999978,USD,0.5078720162518937,0.6094464195022724,48652581.467,688819,688819.0,9933,1079253.9999999995,1533717.2000000004,1360753.8444444465,3.0323751548835243,4.233171867308776,5.940263671133562,19.726666666666663,15.661788100540884,0.6194885322218388,0.6316435134623108,3.0978038,1.630533,1.5156044,3.986024784773964,4.959037789647002,3.987360875306546,2.0927791923024213,0.9491260954474529,0.4775577720718941,0.4933459550616874,0.1089058995028965,1.2347977315259706,26.32,USD,26.32,USD,28.21,USD,34.3999,USD,48.26878598,USD,19.735,USD,19.7736,USD,19.84,USD,19.84,USD,19.84,USD,19.9043,USD,20.0399,USD,20.0399,USD,26.32,USD,350769.182389937,USD,19.697519999999933,19.70094999999993,19.734400000000004,19.783515384615388,19.794533004219083,19.726230000000083,19.65792699578108,19.87537420511241,19.78691999999998,19.69846579488755,US00108J1097,0.6316435134623108,2024-08-07,2024-11-07,Strong buy,33.125,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.009203579509550119,1.243689233236446
BORR,Borr Drilling Limited,Contract drilling,Industrial services,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1171110672.3545258,USD,4.45,USD,4.4,USD,0.0300000000000002,USD,0.674157303370792,-1.1235955056179736,233750068.209484,7705904,7705904.0,54437,3215117.2,2215010.3666666667,1974488.7555555557,12.709832134292572,4.406239400866497,3.105486063976114,4.359999999999999,16.695771335556206,3.1792080923787167,2.9950960036230776,1.3039547,1.5170069,3.5421076,1.7261015566809117,3.831356845976764,2.8676746950718717,2.1819742740603374,1.3964845551451373,0.978208266712528,1.6099793982311872,0.798534168957697,1.2091163147023714,5.709,USD,6.93,USD,7.26,USD,7.605,USD,53.5,USD,4.46,USD,4.46,USD,4.46,USD,4.46,USD,4.46,USD,4.46,USD,4.46,USD,4.46,USD,5.709,USD,279097.8947019656,USD,4.450000000000017,4.443749999999991,4.435999999999998,4.408461538461547,4.453297489615886,4.438559999999988,4.423822510384091,4.47220059977978,4.380499999999997,4.288799400220214,BMG1466R1732,2.9950960036230776,2024-08-14,2024-11-06,Strong buy,7.788695,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.01693157562032264,1.3360500242795985
TIGR,UP Fintech Holding Limited,Investment banks/Brokers,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Golden Dragon China, NASDAQ Real Estate and Other Financial Services",1060257937.0,USD,6.71,USD,6.5,USD,0.0499999999999998,USD,0.7451564828613982,-3.129657228017883,,16438317,16438317.0,1213122,17129353.9,25787297.166666668,9010688.533333331,9.854604200323092,7.59563934266431,14.81358576116962,6.566666666666666,41.57372986369269,0.9712934866504642,0.899330178254166,0.66983545,0.61320674,0.92370653,2.6579868277680467,7.893544935805991,4.642124067436072,1.285106545411946,0.5869008856007197,0.3326278587146966,0.308051868053475,0.2129187585842148,29.983844267518652,14.48,USD,14.48,USD,14.48,USD,14.48,USD,38.5,USD,6.72,USD,6.72,USD,6.72,USD,6.72,USD,6.72,USD,6.72,USD,6.8,USD,6.8,USD,14.48,USD,245723.71055004495,USD,6.702019999999988,6.676887499999994,6.6679800000000045,6.664607692307712,6.7147564423094925,6.6570100000000085,6.5992635576905245,6.693984013441031,6.661839999999996,6.6296959865589615,US91531W1062,0.899330178254166,2024-08-30,2024-11-12,Buy,11.77,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.07082123511967373,1.7004166241868106
SSTK,"Shutterstock, Inc.",Internet software/Services,Technology services,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",1045902667.0,USD,29.53,USD,31.0,USD,4.07,USD,13.78259397223163,4.977988486285129,24256116.5001,726563,726563.0,8461,509446.1,567400.7333333333,529605.9777777778,2.659393112853725,2.5700935181084534,3.292781270554794,29.64,22.59026927784578,1.6174531738294036,1.5460017456708255,1.4422188,1.0439085,1.0963726,4.8865206236431815,6.324864182626351,5.449314756826986,3.818861236039343,2.7319016383622365,1.6925113347477283,1.6606339891162356,0.2688252467363134,0.9670919168259428,35.99,USD,46.1,USD,46.1,USD,54.405,USD,128.36,USD,29.54,USD,29.54,USD,29.54,USD,29.54,USD,29.54,USD,29.56,USD,30.06,USD,30.06,USD,35.47,USD,686489.010989011,USD,29.469000000000012,29.451875000000047,29.45799999999997,29.484230769230756,29.533102401657437,29.44150000000013,29.349897598342817,29.5537085541626,29.463249999999903,29.372791445837205,US8256901005,1.5460017456708255,2024-10-29,2025-02-06,Buy,51.25,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.01660823392307842,1.1606714724456801
IGIC,International General Insurance Holdings Ltd.,Financial conglomerates,Finance,NASDAQ,"NASDAQ Composite, NASDAQ Insurance",1005414206.0,USD,22.24,USD,22.5,USD,0.5100000000000016,USD,2.2931654676259066,1.169064748201446,15415350.632499998,446352,446352.0,1210,151613.1,90171.9,82345.53333333334,8.271719038817002,3.725952702061371,2.500700363032463,22.256666666666668,8.78183613030602,4.623366430937858,4.108610046926404,0.31059873,0.04482885,0.21568173,1.2753026515708474,5.036589376747245,4.216722206406886,1.924849848832007,0.5278420656386805,0.308497115478635,0.8111033477247669,1.2795450017415035,1.4309428992637236,22.89,USD,22.89,USD,22.89,USD,22.89,USD,22.89,USD,22.2699,USD,22.47,USD,22.52,USD,22.52,USD,22.52,USD,22.58,USD,22.89,USD,22.89,USD,22.89,USD,1173114.4278607,USD,22.19900000000002,22.196875000000023,22.35530000000004,22.445884615384617,22.592018665569466,22.327149999999996,22.062281334430526,22.670171913092915,22.411824999999975,22.153478086907036,BMG4809J1062,4.108610046926404,2024-08-06,2024-11-05,Strong buy,22.0,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.007980840705717382,1.1944323410953306
SEDG,"SolarEdge Technologies, Inc.",Electrical products,Producer manufacturing,NASDAQ,"NASDAQ Composite, NASDAQ Industrials",1000447544.0,USD,17.46,USD,17.55,USD,0.0399999999999991,USD,0.2290950744558943,0.5154639175257724,56618052.8346,5041231,5041532.0,21038,4715792.1,3796048.033333333,4543443.322222223,8.4818684695759,6.603367828941635,6.106295969713659,17.073333333333334,,1.1818681876067518,1.135106956693432,2.6272783,1.5090866,1.5553124,3.0251846538371012,6.769678431735122,4.416814489249438,2.7223624834565565,1.0061088858467886,0.5934112888425868,0.5388419741663459,0.2796748560647497,1.111360949560822,23.59,USD,31.07,USD,64.04,USD,103.1512,USD,389.71,USD,17.49,USD,17.49,USD,17.49,USD,17.49,USD,17.49,USD,17.49,USD,17.49,USD,17.49,USD,22.93,USD,528409.018285106,USD,17.45199999999999,17.424375000000005,17.411,17.37913846153847,17.477278199328573,17.406714999999995,17.336151800671416,17.543102607725952,17.316685000000085,17.090267392274217,US83417M1045,1.135106956693432,2024-08-07,2024-11-06,Neutral,23.132692,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.004461180551195207,1.5327060822256797
LAC,Lithium Americas Corp.,Chemicals: agricultural,Process industries,NYSE,,902516901.816291,USD,4.14,USD,4.73,USD,0.4100000000000001,USD,9.90338164251208,14.251207729468618,186448436.54675,24163410,24171853.0,1121603,18427543.0,9443152.666666666,5579227.52222222,15.646258503401365,10.66149689945286,9.211292619909823,4.0216666666666665,,1.4135908458322293,1.4550136886868128,2.1384084,3.5999398,3.5999398,2.69342387902004,3.9350321399165407,3.0804811201924034,1.8053673186854453,0.8333914966876332,0.5161167392228042,0.7035552295565929,0.7487716292954336,2.962471364083978,4.25,USD,4.25,USD,4.66,USD,7.86,USD,25.70416416,USD,4.17,USD,4.17,USD,4.17,USD,4.17,USD,4.17,USD,4.18,USD,4.25,USD,4.25,USD,4.25,USD,,,4.152000000000003,4.15185,4.132160000000001,4.14172307692308,4.177861245740473,4.13953,4.101198754259526,4.189078698418742,4.140475,4.091871301581259,CA53681J1030,1.4550136886868128,2024-08-14,2024-11-27,Buy,5.2535465285,USD,Neutral,Small caps,0.03,20000000.0,0.03,0.006,0.06086557497111796,1.2774082964257099
HUYA,HUYA Inc.,Miscellaneous commercial services,Commercial services,NYSE,NASDAQ Golden Dragon China,864739894.0,USD,3.82,USD,3.84,USD,0.1400000000000001,USD,3.6649214659685896,0.5235602094240842,75836559.974228,4246930,4246930.0,28007,2122170.7,2242180.8,1561901.711111111,14.985590778097984,5.141176544823594,6.295405938391711,3.736666666666667,,1.7803327679316818,2.2678513871234327,1.0539657,0.81346726,0.5679008,1.2714547654152963,6.652065377961402,9.551464771034995,2.178105262904361,1.1810342857329428,0.8918104793636032,0.8127195816820029,0.4936353523313275,1.6120587267814157,6.43,USD,6.43,USD,6.84,USD,6.84,USD,50.82,USD,3.835,USD,3.85,USD,3.85,USD,3.85,USD,3.85,USD,3.905,USD,3.92,USD,3.92,USD,6.43,USD,477599.551707803,USD,3.8290000000000006,3.8306249999999906,3.8370000000000113,3.847692307692309,3.8515960288821502,3.8367249999999986,3.821853971117847,3.8701665361918343,3.847545000000004,3.8249234638081737,US44852D1081,2.2678513871234327,2024-08-13,2024-11-12,Buy,5.2089913512,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.01319733610496083,0.6964445283967252
DDL,Dingdong (Cayman) Limited,Internet retail,Retail trade,NYSE,NASDAQ Golden Dragon China,839735545.0,USD,3.87,USD,3.79,USD,0.0299999999999998,USD,0.7751937984496073,-2.0671834625323013,144836848.608544,1403860,1403860.0,16405,1310842.4,1353541.9,814404.9,11.608391608391596,10.833060419001091,8.46408707243524,3.7833333333333337,90.42056074766356,1.0930889497653529,1.1500781254544143,-0.041409582,0.59098,0.36618447,4.737135529910241,6.262078133370369,3.577198771191262,1.7406535857546108,0.5654384611738548,0.2549885042104592,0.5149559608806757,0.2428643061903964,2.542672775649085,4.16,USD,4.16,USD,4.16,USD,4.16,USD,46.0,USD,3.87,USD,3.87,USD,3.87,USD,3.87,USD,3.87,USD,3.905,USD,3.905,USD,3.905,USD,4.16,USD,934922.582324975,USD,3.8580000000000014,3.8531374999999985,3.862000000000002,3.870769230769228,3.8758577088286614,3.858155000000002,3.840452291171343,3.9011226062853814,3.87175,3.8423773937146186,US25445D1019,1.1500781254544143,2024-08-07,2024-11-13,Strong buy,2.51846291334,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.012514853044118805,1.7505535850570029
GOTU,Gaotu Techedu Inc.,Miscellaneous commercial services,Commercial services,NYSE,NASDAQ Golden Dragon China,824473450.0,USD,3.19,USD,3.14,USD,0.0319000000000002,USD,1.0000000000000082,-1.5673981191222517,148412269.022286,2215558,2215558.0,55297,2087025.6,3395997.2,2359172.433333333,8.360128617363337,4.749347232318692,7.221277476370844,3.193333333333334,,1.0145296830608297,1.1011021368624931,1.953263,0.9662403,-0.013164324,1.1148692062937242,11.120809558751054,7.894690406626557,3.808531763621213,1.4592695572846532,0.8707736738977537,0.6429723784888349,0.1439415128481312,0.6630646764487442,4.59,USD,5.12,USD,8.435,USD,8.435,USD,149.05,USD,3.2,USD,3.205,USD,3.225,USD,3.225,USD,3.225,USD,3.25,USD,3.28,USD,3.28,USD,4.48,USD,53804.1860955392,USD,3.185000000000001,3.188124999999994,3.1969999999999983,3.2119230769230827,3.220147019182683,3.1973150000000023,3.174482980817322,3.250284458188636,3.215124999999992,3.179965541811348,US36257Y1091,1.1011021368624931,2024-08-27,2024-11-21,Buy,5.12222174481,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.026495602162235097,1.4086441628434971
EOSE,"Eos Energy Enterprises, Inc.",Electrical products,Producer manufacturing,NASDAQ,"NASDAQ Composite, Nasdaq US Small Cap Growth, NASDAQ Industrials",747643953.0,USD,3.45,USD,3.49,USD,0.04,USD,1.1594202898550736,1.1594202898550736,210359755.848,5142983,5142983.0,34910,6504352.8,6416634.0,8373912.611111111,7.1428571428571495,7.459305015966242,8.64074951389105,3.463333333333334,,0.8200217002457161,0.8100333778010526,4.1608925,2.9282742,2.400619,2.206389101373256,3.968046645406143,4.079354840888445,2.160883199934411,0.7800168597803604,0.4488154345127385,0.5388073234643745,0.1491500932394169,0.8757262809460021,3.66,USD,3.66,USD,3.66,USD,3.66,USD,31.9516,USD,3.45,USD,3.45,USD,3.47,USD,3.47,USD,3.47,USD,3.47,USD,3.58,USD,3.58,USD,3.66,USD,38995.2380952381,USD,3.442020000000011,3.442499999999999,3.4446599999999954,3.4479461538461416,3.4530202237735095,3.4439150000000067,3.434809776226504,3.4616694821423115,3.4445800000000046,3.4274905178576978,US29415C1018,0.8100333778010526,2024-08-06,2024-11-05,Buy,4.166667,USD,Sell,Small caps,0.03,20000000.0,0.03,0.006,0.005367175040074702,0.972714264920857
NOAH,Noah Holdings Limited,Investment managers,Finance,NYSE,NASDAQ Golden Dragon China,725435073.55348,USD,13.05,USD,13.0,USD,0.2299999999999986,USD,1.7624521072796833,-0.3831417624521127,62845348.9874,140611,140611.0,2100,191430.0,295829.63333333336,255602.06666666668,5.350118017309216,4.493338448693271,5.512116739141366,12.99,2.3849555904821083,0.6416988070988132,0.6954987537894545,1.0620106,0.55968326,0.7792299,4.2188888888888885,6.041388518024032,6.490338052852464,3.6472226145558,1.3570978107450673,0.7440275285246226,0.6456904149050575,0.1062465034336244,1.4826837295291,14.9,USD,14.9,USD,15.44,USD,15.44,USD,69.56,USD,13.04,USD,13.04,USD,13.04,USD,13.04,USD,13.04,USD,13.04,USD,13.21,USD,13.21,USD,14.9,USD,180031.846068343,USD,12.990000000000013,12.989375000000004,13.005999999999958,13.000384615384576,13.030771939233931,12.99799999999998,12.965228060766028,13.044270321844976,12.982750000000005,12.921229678155033,US65487X1028,0.6954987537894545,2024-08-28,2024-11-19,Buy,11.848472781039998,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.01097006738755681,0.9308280198700711
KC,Kingsoft Cloud Holdings Limited,Data processing services,Technology services,NASDAQ,"NASDAQ Composite, NASDAQ Golden Dragon China, NASDAQ Computer",714631718.2088,USD,2.83,USD,2.9,USD,0.1999999999999997,USD,7.06713780918727,2.473498233215542,253529636.72315904,3113672,3113672.0,161558,2063843.5,3042071.8666666667,1576719.6222222222,8.487084870848708,5.568968773258369,7.194053133784743,2.81,,1.5740681087276345,1.5139776396858355,2.0357037,1.9574952,1.9943771,1.9674713551319032,4.914730909446745,6.314810873592915,3.7530848919270112,2.169295337513205,1.403941912909323,1.051131870069382,0.2877109258053869,2.5938650333813693,4.165,USD,4.165,USD,4.165,USD,5.8,USD,74.67,USD,2.84,USD,2.84,USD,2.84,USD,2.84,USD,2.84,USD,2.88,USD,2.89,USD,2.89,USD,4.165,USD,94796.3030557169,USD,2.8290000000000033,2.827500000000005,2.8300000000000045,2.8300000000000076,2.8411885775370336,2.8285000000000022,2.815811422462971,2.845632745950335,2.8305,2.8153672540496655,US49639K1016,1.5139776396858355,2024-08-20,2024-11-20,Buy,3.47245188712,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.07828016029316176,0.7782863189140024
OCS,Oculis Holding AG,Pharmaceuticals: major,Health technology,NASDAQ,NASDAQ Composite,711757273.0000001,USD,17.05,USD,17.49,USD,0.4499999999999993,USD,2.63929618768328,2.580645161290309,24966068.8821,120983,120983.0,1910,76935.5,55994.46666666667,31459.366666666665,9.924623115577878,5.433503655065349,4.44201676208345,16.78333333333333,,1.8251347434582257,1.7812390037205152,-0.20238723,0.09303975,0.08905439,4.877272727272727,10.981219379422972,6.191431756649148,3.586217872204981,2.190808598345275,1.3830564233500482,1.139765121665343,0.5428009323130831,2.034113038106474,17.38,USD,17.38,USD,17.38,USD,17.38,USD,17.38,USD,17.09,USD,17.09,USD,17.09,USD,17.09,USD,17.09,USD,17.09,USD,17.38,USD,17.38,USD,17.38,USD,0.0,USD,17.032220000000002,17.015762500000008,17.008,16.984615384615378,17.095715297386352,16.990465,16.88521470261365,17.068428192406365,16.979249999999993,16.89007180759362,CH1242303498,1.7812390037205152,2024-08-27,2024-11-08,Strong buy,28.1211030842,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.024825990602517695,1.7736155078556652
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,Real estate investment trusts,Finance,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000, NASDAQ Real Estate and Other Financial Services",686104834.0,USD,16.01,USD,16.05,USD,0.0399999999999991,USD,0.2498438475952476,0.2498438475952476,41944596.5947,144220,144220.0,734,180796.3,215801.43333333332,268446.6,1.1205273069679829,1.59030882993417,1.4337450754491112,16.016166666666667,,0.7444244572081866,0.8078999642601458,0.69259346,1.1209701,1.2041906,2.959106399091253,12.933228387773845,5.370120596635989,3.125271479454435,1.2243369947163776,0.7068370148784525,0.8240978518281372,0.1199631310094379,0.678537554632773,16.61,USD,16.61,USD,16.61,USD,16.61,USD,26.1267,USD,16.04,USD,16.04,USD,16.04,USD,16.04,USD,16.04,USD,16.04,USD,16.1085,USD,16.1085,USD,16.61,USD,2138898.55072464,USD,16.02268,16.02230000000002,16.0212,16.005461538461535,16.04143334068396,16.014969999999998,15.988506659316036,16.03767624533266,15.992304999999956,15.946933754667253,US3765361080,0.8078999642601458,2024-08-06,2024-11-04,Buy,15.9,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.004059817595824694,2.408368332710372
LXRX,"Lexicon Pharmaceuticals, Inc.",Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Biotechnology, Mini-Russell 2000",672375644.0,USD,1.86,USD,1.92,USD,0.01,USD,0.5376344086021511,3.225806451612894,349067158.468,3048550,3048550.0,25501,3203281.4,2745613.066666667,2823614.7333333334,8.033240997229917,7.126428427206256,6.104881689879047,1.87,,0.97687214239417,0.9693109763470698,2.4503758,1.2630394,1.2881705,4.012513185547834,5.73674163192491,2.1929863606760156,1.5263589313401933,0.6824190406088457,0.3996556861225201,0.749655879607281,0.2384377909151443,0.7804597725583048,2.175,USD,2.39,USD,2.45,USD,3.73,USD,344.75,USD,1.87,USD,1.87,USD,1.87,USD,1.87,USD,1.87,USD,1.88,USD,1.945,USD,1.945,USD,2.175,USD,4224.56140350877,USD,1.8629999999999989,1.8624999999999996,1.8630000000000024,1.85923076923077,1.8706414284279895,1.863500000000005,1.8563585715720203,1.8790995980656149,1.8635499999999976,1.8480004019343803,US5288723027,0.9693109763470698,2024-08-01,2024-11-06,Buy,6.4,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.007960899095533724,2.615949526542649
GNK,Genco Shipping & Trading Limited,Marine shipping,Transportation,NYSE,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",669161063.0000001,USD,15.65,USD,15.79,USD,0.1500000000000003,USD,0.9584664536741236,0.894568690095839,41843180.245299995,596236,596236.0,2836,424896.6,429672.5,462879.0444444445,1.341853035143764,1.8384616065984665,1.975560392604457,15.703333333333331,46.70247687257535,1.6490341060400069,1.510148690768488,1.0468816,0.9668464,0.9418303,1.535727280360491,5.507976794778825,2.2847965053849424,2.3408690611553298,1.5309150204496245,0.954761836200534,1.5697186448107008,0.300033156643831,0.6053463492644586,19.51,USD,19.71,USD,23.43,USD,23.43,USD,78.5,USD,15.685,USD,15.7,USD,15.7,USD,15.7,USD,15.7,USD,15.75,USD,15.81,USD,15.81,USD,19.36,USD,374463.414634146,USD,15.661999999999988,15.671875000000009,15.680000000000074,15.699615384615392,15.711000000122958,15.682999999999955,15.654999999876951,15.748120623057332,15.70350000000003,15.658879376942728,MHY2685T1313,1.510148690768488,2024-08-07,2024-11-06,Buy,23.685714,USD,Strong sell,Small caps,0.03,20000000.0,0.03,0.006,0.006674565058887269,2.4107078165592877
GDOT,Green Dot Corporation,Miscellaneous commercial services,Commercial services,NYSE,"Russell 2000, Russell 3000, Mini-Russell 2000",644595839.9999999,USD,12.0,USD,12.0,USD,0.4299999999999997,USD,3.583333333333331,0.0,51588382.491799995,464198,464198.0,4600,296015.4,396727.5,436062.2444444444,5.67190226876091,3.7861172164587615,3.397078004984869,11.85,,1.8657196722010057,1.6608460476380784,1.1668394,0.94315016,0.91924375,2.481118808271264,6.632511529525989,7.552927144419044,3.624219746198264,2.7295640212705283,1.6261505251691435,1.653450143270404,0.2352463372210466,0.511279909169847,12.09,USD,12.99,USD,12.99,USD,12.99,USD,93.0,USD,12.075,USD,12.075,USD,12.09,USD,12.09,USD,12.09,USD,12.09,USD,12.09,USD,12.09,USD,12.09,USD,1251106.66666667,USD,12.032999999999989,12.03874999999996,12.04500000000003,11.988846153846216,12.088411996853338,12.04974999999999,12.011088003146645,12.15724305544994,11.923250000000031,11.689256944550126,US39304D1028,1.6608460476380784,2024-08-08,2024-11-07,Neutral,12.0,USD,Buy,Small caps,0.03,20000000.0,0.03,0.006,0.015539732054480948,0.8781378931248977
CVAC,CureVac N.V.,Pharmaceuticals: major,Health technology,NASDAQ,"NASDAQ Composite, NASDAQ Biotechnology",634785098.9999999,USD,2.83,USD,2.8,USD,0.0695000000000001,USD,2.4558303886925836,-1.0600706713781003,93633623.722,375534,375534.0,5909,350969.7,389877.1666666667,672333.3888888889,4.428044280442808,4.268762127351653,3.876588692770474,2.7900000000000005,,1.0467058908985254,1.0995798257814215,1.3341795,1.7555813,2.6126769,8.989405052974735,2.905334176681426,2.6024285594099665,2.100470217491098,0.9205414501926178,0.5146671003692045,0.6443496246111753,0.1772871907179226,0.3195961533076196,3.11,USD,3.86,USD,5.28,USD,6.3,USD,151.8,USD,2.83,USD,2.83,USD,2.83,USD,2.83,USD,2.83,USD,2.83,USD,2.83,USD,2.83,USD,3.07,USD,49589.2598851687,USD,2.828999999999989,2.825625000000005,2.8110000000000035,2.801153846153847,2.838822572349998,2.8129500000000003,2.7870774276500025,2.8279021337968957,2.8037950000000045,2.7796878662031133,NL0015436031,1.0995798257814215,2024-08-15,2024-11-14,Buy,6.93046505313,USD,Strong buy,Small caps,0.03,20000000.0,0.03,0.006,0.01683621121709367,1.1163934418780492
MBX,"MBX Biosciences, Inc.",Biotechnology,Health technology,NASDAQ,NASDAQ Composite,631905402.0,USD,19.86,USD,20.74,USD,0.4400000000000013,USD,2.2155085599194426,4.431017119838867,15305001.107644,163347,163347.0,900,103103.5,135774.8,,18.33936885669944,9.129607583920984,11.182254937981936,20.688333333333333,,1.435960657595607,1.6993309704205908,4.395098,,,3.0924786569370917,14.346271373772838,13.596100142080251,5.941006118026121,1.9284931643300047,1.1127635346056994,1.3564516082838576,,,26.19,USD,26.19,USD,26.19,USD,26.19,USD,26.19,USD,20.21,USD,20.36,USD,20.36,USD,20.36,USD,20.36,USD,21.415,USD,22.875,USD,22.875,USD,26.1495,USD,,,19.678999999999988,19.866249999999983,20.11900000000004,20.316684615384695,20.555814387898764,20.04934000000001,19.54286561210126,21.22806337391235,20.49409499999997,19.760126626087583,US55287L1017,1.6993309704205908,2024-08-23,2024-11-27,Strong buy,37.25,USD,Strong sell,Small caps,0.03,20000000.0,0.03,0.006,0.008729092610823105,1.0551754711905061
